tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth year,gender,birth_year,duration_min,start_hour,start_wday,is_weekend,start_month,dist_m,dist_km,speed_km_min,route_key,n_route_hour,med_dur,mad_dur,n_route,med_dur_route,mad_dur_route,exp_dur,exp_mad,z_robust,ratio,proxy_anom,proxy_anom_hard,age,gender_f,iforest_score,iforest_anom
1747,2015-01-01T10:53:00Z,2015-01-01T11:22:00Z,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,784,Subscriber,\N,0,NA,29.116666666666667,10,4,0,1,0,0,0,73->73,1,29.116666666666667,0,4,27.183333333333334,1.7173449999999997,6.766666666666667,3.4841099999999994,6.414837648639109,4.302955665024631,0,1,NA,0,0.5828870276727541,0
645,2015-01-01T10:53:00Z,2015-01-01T11:04:00Z,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,716,Subscriber,1982,1,1982,10.75,10,4,0,1,2081.469843830308,2.081469843830308,0.19362510175165656,90->88,1,10.75,0,6,9.808333333333334,1.3961149999999996,6.766666666666667,3.4841099999999994,1.1432857554248672,1.5886699507389164,0,0,44,1,0.4048675473210958,0
686,2015-01-01T10:58:00Z,2015-01-01T11:10:00Z,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,6,Cambridge St. at Joy St.,42.361174,-71.065142,804,Customer,1964,1,1964,11.433333333333334,10,4,0,1,2925.489394725436,2.9254893947254357,0.25587370799347836,75->6,1,11.433333333333334,0,1,11.433333333333334,0,6.766666666666667,3.4841099999999994,1.3394142741379198,1.6896551724137931,0,0,62,1,0.5231245402945012,0
331,2015-01-01T11:27:00Z,2015-01-01T11:32:00Z,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,868,Customer,1962,2,1962,5.516666666666667,11,4,0,1,1010.298266090189,1.0102982660901891,0.18313563735773822,104->110,3,5.516666666666667,0.2223900000000005,27,6,1.0625300000000002,6,1.0625300000000002,-0.45488911685630834,0.9194444444444444,0,0,64,2,0.525375355661983,0
436,2015-01-01T11:37:00Z,2015-01-01T11:45:00Z,140,Danehy Park,42.388966,-71.132788,115,Porter Square Station,42.387995,-71.119084,742,Subscriber,1987,1,1987,7.266666666666667,11,4,0,1,1131.9097652511396,1.1319097652511396,0.1557673988877715,140->115,1,7.266666666666667,0,35,5.533333333333333,1.7791200000000003,5.533333333333333,1.7791200000000003,0.9742644303550818,1.313253012048193,0,0,39,1,0.3836295786432469,0
415,2015-01-01T11:43:00Z,2015-01-01T11:50:00Z,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1277,Subscriber,1986,1,1986,6.916666666666667,11,4,0,1,1256.900795704615,1.256900795704615,0.18172059696934192,107->68,1,6.916666666666667,0,39,7.733333333333333,1.3096300000000005,7.733333333333333,1.3096300000000005,-0.6235857964972291,0.894396551724138,0,0,40,1,0.38365397631416764,0
276,2015-01-01T11:49:00Z,2015-01-01T11:54:00Z,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,739,Subscriber,1989,1,1989,4.6,11,4,0,1,822.4287898779374,0.8224287898779374,0.178788867364769,74->87,2,5.5,1.3343400000000005,29,5.066666666666666,1.3096300000000005,5.066666666666666,1.3096300000000005,-0.35633474085555966,0.9078947368421052,0,0,37,1,0.3897852514507934,0
306,2015-01-01T11:51:00Z,2015-01-01T11:56:00Z,107,Ames St at Main St,42.3625,-71.08822,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,664,Customer,1977,1,1977,5.1,11,4,0,1,508.1741528987451,0.5081741528987451,0.09964199076445983,107->91,2,4.808333333333334,0.4324249999999998,127,3.9833333333333334,0.8154299999999997,3.9833333333333334,0.8154299999999997,1.3694206328767236,1.2803347280334727,0,0,49,1,0.4665267974062852,0
271,2015-01-01T11:51:00Z,2015-01-01T11:56:00Z,107,Ames St at Main St,42.3625,-71.08822,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,661,Customer,1986,2,1986,4.516666666666667,11,4,0,1,508.1741528987451,0.5081741528987451,0.11251088256060778,107->91,2,4.808333333333334,0.4324249999999998,127,3.9833333333333334,0.8154299999999997,3.9833333333333334,0.8154299999999997,0.6540516455530622,1.1338912133891212,0,0,40,2,0.5255872950242942,0
472,2015-01-01T12:14:00Z,2015-01-01T12:22:00Z,117,Binney St / Sixth St,42.366095,-71.086388,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1292,Subscriber,\N,0,NA,7.866666666666666,12,4,0,1,654.7823312846003,0.6547823312846003,0.0832350421124492,117->80,3,5.55,3.4346899999999994,11,3.466666666666667,1.2355,6.766666666666667,3.4841099999999994,0.31571907890393813,1.1625615763546797,0,0,NA,0,0.4878602035175317,0
