tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth year,gender,birth_year,duration_min,start_hour,start_wday,is_weekend,start_month,dist_m,dist_km,speed_km_min,route_key,n_route_hour,med_dur,mad_dur,n_route,med_dur_route,mad_dur_route,exp_dur,exp_mad,z_robust,ratio,proxy_anom,proxy_anom_hard,age,gender_f,iforest_score,iforest_anom
702,2015-01-18T16:03:00Z,2015-01-18T16:15:00Z,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,799,Customer,1946,1,1946,11.7,16,7,1,1,2513.552083336936,2.513552083336936,0.21483351139631932,72->105,2,14.583333333333332,4.274829999999999,4,14.583333333333332,4.386024999999998,6.766666666666667,3.4841099999999994,1.4159522326600864,1.729064039408867,0,0,80,1,0.6262373350981513,1
1008,2015-01-18T18:01:00Z,2015-01-18T18:18:00Z,140,Danehy Park,42.388966,-71.132788,118,Linear Park - Mass. Ave. at Cameron Ave.,42.397828,-71.130516,731,Customer,1976,2,1976,16.8,18,7,1,1,1004.0410260193471,1.004041026019347,0.059764346786865895,140->118,2,12.066666666666666,7.017640000000001,4,7.125,1.8038299999999994,6.766666666666667,3.4841099999999994,2.879740689396528,2.4827586206896552,0,0,50,2,0.6421728807480507,1
986,2015-01-18T18:06:00Z,2015-01-18T18:23:00Z,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1093,Customer,1978,2,1978,16.433333333333334,18,7,1,1,2344.3990441601363,2.344399044160136,0.14266119944179326,91->74,1,16.433333333333334,0,9,16.433333333333334,4.843159999999998,6.766666666666667,3.4841099999999994,2.7745009964285483,2.428571428571429,0,0,48,2,0.6324700341164915,1
1896,2015-01-18T18:46:00Z,2015-01-18T19:18:00Z,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,862,Subscriber,\N,0,NA,31.6,18,7,1,1,0,0,0,67->67,2,31.558333333333334,0.06177500000000175,25,22.783333333333335,8.006039999999997,22.783333333333335,8.006039999999997,1.1012518881577746,1.3869787856620337,0,0,NA,0,0.6300636911866259,1
1891,2015-01-18T18:46:00Z,2015-01-18T19:18:00Z,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,796,Subscriber,\N,0,NA,31.516666666666666,18,7,1,1,0,0,0,67->67,2,31.558333333333334,0.06177500000000175,25,22.783333333333335,8.006039999999997,22.783333333333335,8.006039999999997,1.0908430801411602,1.3833211411850768,0,0,NA,0,0.6300636911866259,1
2625,2015-01-18T19:43:00Z,2015-01-18T20:27:00Z,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,637,Subscriber,1988,2,1988,43.75,19,7,1,1,878.9900838947588,0.8789900838947587,0.020091201917594486,89->70,1,43.75,0,28,3.3,0.7165899999999994,3.3,0.7165899999999994,56.44789907757579,13.257575757575758,1,1,38,2,0.6301396670204964,1
16006,2015-01-20T10:24:00Z,2015-01-20T14:51:00Z,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,107,Ames St at Main St,42.3625,-71.08822,1105,Subscriber,1979,2,1979,266.76666666666665,10,2,0,1,2940.2671153521055,2.9402671153521056,0.011021868481889689,73->107,1,266.76666666666665,0,3,18.3,8.351980000000001,6.766666666666667,3.4841099999999994,74.62450955911267,39.42364532019704,1,1,47,2,0.6415048424653006,1
1559,2015-01-20T12:01:00Z,2015-01-20T12:27:00Z,117,Binney St / Sixth St,42.366095,-71.086388,117,Binney St / Sixth St,42.366095,-71.086388,923,Subscriber,1954,2,1954,25.983333333333334,12,2,0,1,0,0,0,117->117,1,25.983333333333334,0,4,22.441666666666666,12.527969999999998,6.766666666666667,3.4841099999999994,5.515516636003649,3.8399014778325125,0,0,72,2,0.6323856514267338,1
1589,2015-01-20T17:49:00Z,2015-01-20T18:16:00Z,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,118,Linear Park - Mass. Ave. at Cameron Ave.,42.397828,-71.130516,886,Customer,1976,2,1976,26.483333333333334,17,2,0,1,5382.93081452353,5.38293081452353,0.2032572994785474,67->118,1,26.483333333333334,0,2,26.491666666666667,0.012354999999999297,6.766666666666667,3.4841099999999994,5.659025308232711,3.9137931034482762,0,0,50,2,0.6415277107409387,1
34100,2015-01-20T22:09:00Z,2015-01-21T07:37:00Z,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,923,Subscriber,\N,0,NA,568.3333333333334,22,2,0,1,1124.9021025674958,1.124902102567496,0.0019792998872155353,67->68,1,568.3333333333334,0,70,5.208333333333334,1.2602100000000014,5.208333333333334,1.2602100000000014,446.8501281532438,109.11999999999999,1,1,NA,0,0.6459682715001782,1
1495,2015-01-22T15:26:00Z,2015-01-22T15:51:00Z,118,Linear Park - Mass. Ave. at Cameron Ave.,42.397828,-71.130516,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,886,Subscriber,1956,2,1956,24.916666666666668,15,4,0,1,5370.344788723332,5.370344788723332,0.21553223232334442,118->90,1,24.916666666666668,0,1,24.916666666666668,0,6.766666666666667,3.4841099999999994,5.209364801914981,3.682266009852217,0,0,70,2,0.633480840800969,1
2928,2015-01-23T09:19:00Z,2015-01-23T10:08:00Z,115,Porter Square Station,42.387995,-71.119084,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1112,Customer,1957,2,1957,48.8,9,5,0,1,4213.2249518262315,4.2132249518262315,0.08633657688168507,115->84,1,48.8,0,2,34.541666666666664,21.139404999999996,6.766666666666667,3.4841099999999994,12.064295712056548,7.211822660098522,0,1,69,2,0.664529165181015,1
3843,2015-01-23T14:57:00Z,2015-01-23T16:01:00Z,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,894,Subscriber,1994,2,1994,64.05,14,5,0,1,0,0,0,67->67,3,17.7,0.37065,25,22.783333333333335,8.006039999999997,22.783333333333335,8.006039999999997,5.154441729827315,2.811265544989027,0,0,32,2,0.6319509681250952,1
457,2015-01-24T00:12:00Z,2015-01-24T00:20:00Z,115,Porter Square Station,42.387995,-71.119084,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,639,Customer,1984,2,1984,7.616666666666666,0,6,1,1,1755.278583929442,1.755278583929442,0.23045233049401867,115->96,3,7.616666666666666,0.6177499999999991,12,9.35,2.693390000000001,6.766666666666667,3.4841099999999994,0.24396474278940672,1.125615763546798,0,0,42,2,0.6317823501575242,1
423,2015-01-24T02:01:00Z,2015-01-24T02:08:00Z,115,Porter Square Station,42.387995,-71.119084,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,646,Customer,1988,2,1988,7.05,2,6,1,1,1755.278583929442,1.755278583929442,0.24897568566375064,115->96,1,7.05,0,12,9.35,2.693390000000001,6.766666666666667,3.4841099999999994,0.08132158092980224,1.041871921182266,0,0,38,2,0.6363245144520753,1
1480,2015-01-24T23:52:00Z,2015-01-25T00:17:00Z,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,118,Linear Park - Mass. Ave. at Cameron Ave.,42.397828,-71.130516,1309,Subscriber,1964,1,1964,24.666666666666668,23,6,1,1,4746.412079895402,4.746412079895402,0.19242211134711087,91->118,9,22.183333333333334,2.0756399999999977,18,22.275,2.335094999999999,6.766666666666667,3.4841099999999994,5.13761046580045,3.645320197044335,0,0,62,1,0.6317448036357052,1
2462,2015-01-25T07:59:00Z,2015-01-25T08:40:00Z,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1293,Subscriber,1988,2,1988,41.03333333333333,7,7,1,1,189.77125086663403,0.18977125086663404,0.0046248070885451025,74->73,1,41.03333333333333,0,1,41.03333333333333,0,6.766666666666667,3.4841099999999994,9.835127670098439,6.064039408866995,0,1,38,2,0.6517415543116849,1
789,2015-01-25T11:30:00Z,2015-01-25T11:43:00Z,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,746,Customer,1962,2,1962,13.15,11,7,1,1,2478.9231803247553,2.478923180324755,0.18851126846576083,104->68,1,13.15,0,3,13.45,0.4447799999999984,6.766666666666667,3.4841099999999994,1.8321273821243689,1.9433497536945814,0,0,64,2,0.6334709874413326,1
194,2015-01-25T13:55:00Z,2015-01-25T13:58:00Z,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1081,Customer,1987,2,1987,3.2333333333333334,13,7,1,1,0,0,0,90->90,1,3.2333333333333334,0,2,5.658333333333333,3.595305,6.766666666666667,3.4841099999999994,-1.0141279504187106,0.47783251231527096,0,0,39,2,0.6501326600550061,1
1002,2015-01-25T14:05:00Z,2015-01-25T14:22:00Z,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,118,Linear Park - Mass. Ave. at Cameron Ave.,42.397828,-71.130516,864,Customer,1989,1,1989,16.7,14,7,1,1,4287.186324014172,4.287186324014172,0.25671774395294444,68->118,1,16.7,0,1,16.7,0,6.766666666666667,3.4841099999999994,2.851038954950715,2.4679802955665022,0,0,37,1,0.6358391678030932,1
728,2015-01-25T14:46:00Z,2015-01-25T14:58:00Z,115,Porter Square Station,42.387995,-71.119084,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,746,Customer,1987,2,1987,12.133333333333333,14,7,1,1,3304.5057223038766,3.3045057223038765,0.2723493727173525,115->91,2,11.366666666666667,1.1366599999999998,34,14.358333333333334,1.3219849999999997,14.358333333333334,1.3219849999999997,-1.6830750727126267,0.8450377248984329,0,0,39,2,0.6555996557791557,1
723,2015-01-25T18:14:00Z,2015-01-25T18:26:00Z,107,Ames St at Main St,42.3625,-71.08822,107,Ames St at Main St,42.3625,-71.08822,755,Customer,1993,1,1993,12.05,18,7,1,1,0,0,0,107->107,3,12.05,4.694899999999999,15,9.05,4.4478,6.766666666666667,3.4841099999999994,1.5164083032204307,1.7807881773399017,0,0,33,1,0.6362521770576159,1
1436,2015-01-25T23:38:00Z,2015-01-26T00:02:00Z,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,118,Linear Park - Mass. Ave. at Cameron Ave.,42.397828,-71.130516,773,Subscriber,1964,1,1964,23.933333333333334,23,7,1,1,4746.412079895402,4.746412079895402,0.19831805347752374,91->118,9,22.183333333333334,2.0756399999999977,18,22.275,2.335094999999999,6.766666666666667,3.4841099999999994,4.927131079864491,3.5369458128078817,0,0,62,1,0.6403997794750973,1
1609,2015-01-31T00:41:00Z,2015-01-31T01:08:00Z,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,118,Linear Park - Mass. Ave. at Cameron Ave.,42.397828,-71.130516,822,Subscriber,1964,1,1964,26.816666666666666,0,6,1,1,4746.412079895402,4.746412079895402,0.17699485692586955,91->118,5,22.366666666666667,5.609170000000002,18,22.275,2.335094999999999,6.766666666666667,3.4841099999999994,5.754697756385419,3.9630541871921183,0,0,62,1,0.6490909399730267,1
